SessionID,Cluster,Steps,InitBKT,FinalBKT,GainBKT,TrueGain,Hints,Errors
sim_cluster_3_83_1766739005,High_Performer,10,0.1,0.3225499364309342,0.2225499364309342,0.0,3,5
sim_cluster_3_94_1766739008,High_Performer,7,0.1,0.9739357315395475,0.8739357315395475,0.0,0,3
sim_cluster_3_111_1766739016,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_103_1766739014,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_82_1766739005,High_Performer,10,0.1,0.8617537486186768,0.7617537486186768,0.0,2,5
sim_cluster_3_100_1766739012,High_Performer,8,0.1,0.9758975731464927,0.8758975731464927,0.0,1,3
sim_cluster_3_89_1766739007,High_Performer,10,0.1,0.975437020750737,0.875437020750737,0.0,1,4
sim_cluster_3_106_1766739014,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_108_1766739015,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_109_1766739015,High_Performer,8,0.2,0.9836091207248636,0.7836091207248637,0.0,0,4
sim_cluster_3_90_1766739007,High_Performer,10,0.2,0.9793115116113646,0.7793115116113647,0.0,2,4
sim_cluster_3_97_1766739011,High_Performer,7,0.1,0.9841626012210289,0.884162601221029,0.0,1,2
sim_cluster_3_96_1766739010,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_101_1766739013,High_Performer,7,0.1,0.9739357315395475,0.8739357315395475,0.0,0,3
sim_cluster_3_79_1766739003,High_Performer,10,0.2,0.8832627530352691,0.6832627530352691,0.0,0,6
sim_cluster_3_107_1766739015,High_Performer,8,0.1,0.9758975731464927,0.8758975731464927,0.0,1,3
sim_cluster_3_121_1766739019,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_115_1766739017,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_126_1766739020,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_117_1766739017,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_114_1766739017,High_Performer,8,0.1,0.9758975731464927,0.8758975731464927,0.0,1,3
sim_cluster_3_120_1766739019,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_125_1766739020,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_122_1766739019,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_132_1766739023,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_105_1766739014,High_Performer,8,0.2,0.9709111356047583,0.7709111356047582,0.0,2,3
sim_cluster_3_84_1766739006,High_Performer,10,0.2,0.194507552703709,-0.005492447296291003,0.0,2,6
sim_cluster_3_118_1766739018,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_104_1766739014,High_Performer,10,0.1,0.922307234726141,0.822307234726141,0.0,0,5
sim_cluster_3_135_1766739023,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_119_1766739019,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_124_1766739020,High_Performer,9,0.1,0.9869055218967893,0.8869055218967893,0.0,1,3
sim_cluster_3_128_1766739021,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_130_1766739022,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_116_1766739017,High_Performer,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_3_112_1766739017,High_Performer,10,0.2,0.17174512375458664,-0.02825487624541337,0.0,1,8
sim_cluster_3_144_1766739026,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_145_1766739029,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_102_1766739013,High_Performer,10,0.2,0.0,-0.2,0.0,1,6
sim_cluster_3_136_1766739024,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_110_1766739015,High_Performer,7,0.1,0.9841626012210289,0.884162601221029,0.0,1,2
sim_cluster_3_113_1766739017,High_Performer,10,0.1,0.0,-0.1,0.0,1,5
sim_cluster_3_143_1766739026,High_Performer,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_3_127_1766739021,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_133_1766739023,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_123_1766739020,High_Performer,8,0.2,0.9738731839268588,0.7738731839268589,0.0,0,4
sim_cluster_3_146_1766739029,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_137_1766739025,High_Performer,8,0.2,0.975722000358608,0.775722000358608,0.0,0,4
sim_cluster_3_139_1766739025,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_148_1766739030,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_129_1766739022,High_Performer,7,0.1,0.98260990467402,0.88260990467402,0.0,1,2
sim_cluster_3_151_1766739031,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_154_1766739032,High_Performer,6,0.2,0.9837993632703174,0.7837993632703173,0.0,0,2
sim_cluster_3_131_1766739022,High_Performer,10,0.2,0.9813570666206243,0.7813570666206242,0.0,1,5
sim_cluster_3_150_1766739031,High_Performer,8,0.1,0.9774796593141984,0.8774796593141985,0.0,0,3
sim_cluster_3_165_1766739036,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_134_1766739023,High_Performer,10,0.1,0.26803816147608583,0.16803816147608583,0.0,0,7
sim_cluster_3_156_1766739032,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_161_1766739034,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_149_1766739031,High_Performer,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_3_162_1766739034,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_164_1766739035,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_140_1766739025,High_Performer,10,0.1,0.5777452811249474,0.4777452811249474,0.0,2,5
sim_cluster_3_138_1766739025,High_Performer,9,0.1,0.987617213786026,0.887617213786026,0.0,1,3
sim_cluster_3_169_1766739037,High_Performer,7,0.1,0.9879462402704277,0.8879462402704277,0.0,0,2
sim_cluster_3_155_1766739032,High_Performer,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_3_141_1766739026,High_Performer,8,0.2,0.9815489307444495,0.7815489307444494,0.0,1,3
sim_cluster_3_142_1766739026,High_Performer,10,0.2,0.0,-0.2,0.0,2,6
sim_cluster_3_147_1766739030,High_Performer,10,0.1,0.28434982209497933,0.18434982209497933,0.0,0,6
sim_cluster_3_160_1766739034,High_Performer,7,0.2,0.9735165783240999,0.7735165783240998,0.0,0,4
sim_cluster_3_175_1766739040,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_159_1766739033,High_Performer,9,0.1,0.9738940664596186,0.8738940664596186,0.0,1,4
sim_cluster_3_171_1766739038,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_157_1766739032,High_Performer,10,0.2,0.647647861600926,0.447647861600926,0.0,1,7
sim_cluster_3_152_1766739031,High_Performer,10,0.1,0.0,-0.1,0.0,0,5
sim_cluster_3_167_1766739036,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_179_1766739041,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_168_1766739037,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_172_1766739039,High_Performer,10,0.2,0.975948411277634,0.775948411277634,0.0,0,5
sim_cluster_3_153_1766739031,High_Performer,10,0.1,0.8759696144908592,0.7759696144908592,0.0,1,5
sim_cluster_3_158_1766739033,High_Performer,10,0.1,0.9006952362747834,0.8006952362747835,0.0,3,4
sim_cluster_3_166_1766739036,High_Performer,10,0.2,0.6707292415508139,0.4707292415508139,0.0,2,5
sim_cluster_3_190_1766739043,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_182_1766739042,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_186_1766739043,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_173_1766739040,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_163_1766739035,High_Performer,9,0.1,0.9803576476041492,0.8803576476041493,0.0,2,3
sim_cluster_3_176_1766739040,High_Performer,7,0.1,0.9841626012210289,0.884162601221029,0.0,1,2
sim_cluster_3_185_1766739043,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_183_1766739042,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_180_1766739041,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_170_1766739037,High_Performer,10,0.2,0.20705394193384896,0.007053941933848951,0.0,1,6
sim_cluster_3_198_1766739048,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_192_1766739047,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_196_1766739048,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_178_1766739041,High_Performer,7,0.2,0.9757760181896917,0.7757760181896918,0.0,0,3
sim_cluster_3_189_1766739043,High_Performer,7,0.1,0.98260990467402,0.88260990467402,0.0,1,2
sim_cluster_3_203_1766739050,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_174_1766739040,High_Performer,10,0.2,0.5978216672495725,0.3978216672495725,0.0,3,5
sim_cluster_3_193_1766739047,High_Performer,7,0.1,0.973463547940598,0.873463547940598,0.0,2,2
sim_cluster_3_197_1766739048,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_194_1766739048,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_177_1766739041,High_Performer,7,0.2,0.9836337601104665,0.7836337601104666,0.0,0,3
sim_cluster_3_199_1766739049,High_Performer,7,0.1,0.9879462402704277,0.8879462402704277,0.0,0,2
sim_cluster_3_187_1766739043,High_Performer,9,0.2,0.9772303122092894,0.7772303122092894,0.0,0,4
sim_cluster_3_205_1766739051,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_201_1766739049,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_191_1766739044,High_Performer,10,0.1,0.0,-0.1,0.0,0,5
sim_cluster_3_206_1766739051,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_202_1766739049,High_Performer,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_3_211_1766739053,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_215_1766739055,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_208_1766739051,High_Performer,9,0.1,0.9858618044315006,0.8858618044315006,0.0,1,3
sim_cluster_3_214_1766739055,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_184_1766739043,High_Performer,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_3_200_1766739049,High_Performer,10,0.2,0.6566293817643287,0.4566293817643287,0.0,1,6
sim_cluster_3_181_1766739042,High_Performer,10,0.2,0.9263633156003868,0.7263633156003868,0.0,1,5
sim_cluster_3_188_1766739043,High_Performer,10,0.2,0.9793115116113646,0.7793115116113647,0.0,2,4
sim_cluster_3_221_1766739058,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_204_1766739050,High_Performer,8,0.2,0.9718720846665632,0.7718720846665632,0.0,1,4
sim_cluster_3_210_1766739053,High_Performer,8,0.2,0.9874458713624583,0.7874458713624584,0.0,0,3
sim_cluster_3_220_1766739057,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_230_1766739060,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_227_1766739059,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_223_1766739058,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_209_1766739052,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_207_1766739051,High_Performer,10,0.1,0.1767274882681661,0.07672748826816608,0.0,1,6
sim_cluster_3_224_1766739059,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_218_1766739056,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_195_1766739048,High_Performer,10,0.1,0.0,-0.1,0.0,0,7
sim_cluster_3_212_1766739054,High_Performer,6,0.2,0.9837993632703174,0.7837993632703173,0.0,0,2
sim_cluster_3_213_1766739055,High_Performer,8,0.1,0.9742046101459997,0.8742046101459997,0.0,1,3
sim_cluster_3_217_1766739056,High_Performer,7,0.2,0.9757760181896917,0.7757760181896918,0.0,0,3
sim_cluster_3_219_1766739057,High_Performer,10,0.1,0.20006344382842473,0.10006344382842472,0.0,1,6
sim_cluster_3_222_1766739058,High_Performer,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_3_234_1766739062,High_Performer,7,0.2,0.9836337601104665,0.7836337601104666,0.0,0,3
sim_cluster_3_241_1766739065,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_237_1766739065,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_225_1766739059,High_Performer,9,0.1,0.9803576476041492,0.8803576476041493,0.0,2,3
sim_cluster_3_240_1766739065,High_Performer,10,0.1,0.9366523890284016,0.8366523890284017,0.0,0,5
sim_cluster_3_235_1766739064,High_Performer,8,0.2,0.9832873975181411,0.7832873975181411,0.0,1,3
sim_cluster_3_248_1766739069,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_228_1766739060,High_Performer,9,0.1,0.9819166865234195,0.8819166865234195,0.0,2,3
sim_cluster_3_238_1766739065,High_Performer,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_3_216_1766739055,High_Performer,10,0.2,0.20749730562038496,0.0074973056203849475,0.0,0,7
sim_cluster_3_232_1766739061,High_Performer,7,0.2,0.9757760181896917,0.7757760181896918,0.0,0,3
sim_cluster_3_253_1766739071,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_244_1766739067,High_Performer,7,0.1,0.98260990467402,0.88260990467402,0.0,1,2
sim_cluster_3_229_1766739060,High_Performer,8,0.2,0.9718720846665632,0.7718720846665632,0.0,1,4
sim_cluster_3_226_1766739059,High_Performer,7,0.2,0.9757760181896917,0.7757760181896918,0.0,0,3
sim_cluster_3_247_1766739069,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_246_1766739068,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_243_1766739067,High_Performer,9,0.1,0.9819166865234195,0.8819166865234195,0.0,2,3
sim_cluster_3_231_1766739061,High_Performer,10,0.2,0.5468039947575207,0.3468039947575207,0.0,1,7
sim_cluster_3_255_1766739072,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_256_1766739072,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_260_1766739073,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_242_1766739067,High_Performer,7,0.2,0.9836337601104665,0.7836337601104666,0.0,0,3
sim_cluster_3_254_1766739071,High_Performer,8,0.2,0.9874458713624583,0.7874458713624584,0.0,0,3
sim_cluster_3_263_1766739074,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_251_1766739071,High_Performer,7,0.1,0.9879462402704277,0.8879462402704277,0.0,0,2
sim_cluster_3_257_1766739072,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_252_1766739071,High_Performer,7,0.1,0.9879462402704277,0.8879462402704277,0.0,0,2
sim_cluster_3_265_1766739074,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_250_1766739070,High_Performer,10,0.1,0.922307234726141,0.822307234726141,0.0,0,5
sim_cluster_3_249_1766739069,High_Performer,10,0.1,0.18982937222627178,0.08982937222627177,0.0,1,6
sim_cluster_3_239_1766739065,High_Performer,8,0.2,0.9832873975181411,0.7832873975181411,0.0,1,3
sim_cluster_3_262_1766739073,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_236_1766739065,High_Performer,10,0.1,0.1735707683259936,0.0735707683259936,0.0,3,6
sim_cluster_3_272_1766739077,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_269_1766739075,High_Performer,10,0.1,0.0,-0.1,0.0,1,5
sim_cluster_3_245_1766739068,High_Performer,10,0.2,0.20705394193384896,0.007053941933848951,0.0,1,6
sim_cluster_3_276_1766739078,High_Performer,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_3_271_1766739076,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_274_1766739077,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_277_1766739079,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_258_1766739072,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_270_1766739075,High_Performer,7,0.1,0.9841626012210289,0.884162601221029,0.0,1,2
sim_cluster_3_233_1766739062,High_Performer,10,0.2,0.6166204842747686,0.41662048427476855,0.0,3,5
sim_cluster_3_275_1766739078,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_261_1766739073,High_Performer,6,0.2,0.9837993632703174,0.7837993632703173,0.0,0,2
sim_cluster_3_268_1766739075,High_Performer,7,0.1,0.9841626012210289,0.884162601221029,0.0,1,2
sim_cluster_3_289_1766739084,High_Performer,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_3_280_1766739082,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_264_1766739074,High_Performer,10,0.1,0.9784247283166911,0.8784247283166912,0.0,0,4
sim_cluster_3_283_1766739083,High_Performer,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_3_259_1766739072,High_Performer,6,0.2,0.9724277120788785,0.7724277120788785,0.0,1,2
sim_cluster_3_273_1766739077,High_Performer,10,0.2,0.3327496096885443,0.13274960968854427,0.0,1,6
sim_cluster_3_281_1766739082,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_287_1766739083,High_Performer,7,0.1,0.9739357315395475,0.8739357315395475,0.0,0,3
sim_cluster_3_266_1766739074,High_Performer,7,0.1,0.973463547940598,0.873463547940598,0.0,2,2
sim_cluster_3_286_1766739083,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_301_1766739090,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_279_1766739082,High_Performer,8,0.2,0.9832873975181411,0.7832873975181411,0.0,1,3
sim_cluster_3_300_1766739090,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_285_1766739083,High_Performer,10,0.2,0.5615546511873576,0.3615546511873576,0.0,2,6
sim_cluster_3_298_1766739089,High_Performer,7,0.2,0.9719445671774367,0.7719445671774368,0.0,1,3
sim_cluster_3_297_1766739089,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_278_1766739082,High_Performer,10,0.2,0.6166204842747686,0.41662048427476855,0.0,3,5
sim_cluster_3_267_1766739075,High_Performer,10,0.2,0.9741352050033165,0.7741352050033166,0.0,0,5
sim_cluster_3_293_1766739086,High_Performer,6,0.2,0.9837993632703174,0.7837993632703173,0.0,0,2
sim_cluster_3_306_1766739092,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_299_1766739089,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_288_1766739083,High_Performer,7,0.2,0.9719445671774367,0.7719445671774368,0.0,1,3
sim_cluster_3_284_1766739083,High_Performer,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_3_282_1766739082,High_Performer,10,0.2,0.8737823248170806,0.6737823248170807,0.0,1,6
sim_cluster_3_291_1766739084,High_Performer,10,0.2,0.1860155380025243,-0.013984461997475717,0.0,1,7
sim_cluster_3_304_1766739091,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_290_1766739084,High_Performer,10,0.1,0.9378226159305368,0.8378226159305369,0.0,1,4
sim_cluster_3_292_1766739085,High_Performer,9,0.1,0.9869055218967893,0.8869055218967893,0.0,1,3
sim_cluster_3_315_1766739094,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_308_1766739092,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_311_1766739093,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_295_1766739087,High_Performer,6,0.2,0.9837993632703174,0.7837993632703173,0.0,0,2
sim_cluster_3_307_1766739092,High_Performer,9,0.2,0.9843107776815647,0.7843107776815648,0.0,0,4
sim_cluster_3_303_1766739091,High_Performer,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_3_313_1766739094,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_319_1766739095,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_296_1766739088,High_Performer,10,0.1,0.5886928417262767,0.4886928417262767,0.0,1,5
sim_cluster_3_323_1766739099,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_294_1766739086,High_Performer,10,0.2,0.6203176383955095,0.42031763839550945,0.0,2,6
sim_cluster_3_305_1766739092,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_317_1766739094,High_Performer,7,0.1,0.9841626012210289,0.884162601221029,0.0,1,2
sim_cluster_3_314_1766739094,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_326_1766739101,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_318_1766739095,High_Performer,7,0.1,0.973463547940598,0.873463547940598,0.0,2,2
sim_cluster_3_330_1766739103,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_309_1766739093,High_Performer,10,0.2,0.33800886195096524,0.13800886195096523,0.0,0,6
sim_cluster_3_329_1766739102,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_320_1766739095,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_316_1766739094,High_Performer,10,0.1,0.8938940217917978,0.7938940217917978,0.0,3,4
sim_cluster_3_321_1766739096,High_Performer,10,0.1,0.8938940217917978,0.7938940217917978,0.0,3,4
sim_cluster_3_332_1766739103,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_302_1766739091,High_Performer,10,0.2,0.0,-0.2,0.0,2,6
sim_cluster_3_335_1766739104,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_328_1766739102,High_Performer,6,0.2,0.9837993632703174,0.7837993632703173,0.0,0,2
sim_cluster_3_310_1766739093,High_Performer,10,0.1,0.9836236234580049,0.8836236234580049,0.0,0,5
sim_cluster_3_338_1766739105,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_333_1766739104,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_327_1766739101,High_Performer,8,0.1,0.9742046101459997,0.8742046101459997,0.0,1,3
sim_cluster_3_336_1766739104,High_Performer,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_3_325_1766739101,High_Performer,10,0.1,0.33756293451847336,0.23756293451847335,0.0,2,5
sim_cluster_3_312_1766739093,High_Performer,9,0.1,0.9835896855428125,0.8835896855428125,0.0,2,3
sim_cluster_3_344_1766739107,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_339_1766739105,High_Performer,10,0.2,0.9735664593237658,0.7735664593237659,0.0,0,6
sim_cluster_3_342_1766739106,High_Performer,7,0.1,0.98260990467402,0.88260990467402,0.0,1,2
sim_cluster_3_350_1766739109,High_Performer,7,0.1,0.9739357315395475,0.8739357315395475,0.0,0,3
sim_cluster_3_340_1766739106,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_334_1766739104,High_Performer,10,0.2,0.8808992276229085,0.6808992276229084,0.0,1,5
sim_cluster_3_341_1766739106,High_Performer,10,0.1,0.9784247283166911,0.8784247283166912,0.0,0,4
sim_cluster_3_331_1766739103,High_Performer,8,0.2,0.9874458713624583,0.7874458713624584,0.0,0,3
sim_cluster_3_346_1766739107,High_Performer,8,0.1,0.9844295661896552,0.8844295661896552,0.0,0,3
sim_cluster_3_347_1766739107,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_349_1766739108,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_324_1766739100,High_Performer,10,0.2,0.9810337587726521,0.7810337587726521,0.0,2,4
sim_cluster_3_363_1766739113,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_322_1766739097,High_Performer,10,0.1,0.0,-0.1,0.0,1,5
sim_cluster_3_358_1766739112,High_Performer,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_3_343_1766739106,High_Performer,5,0.1,0.9848423089068518,0.8848423089068518,0.0,0,1
sim_cluster_3_365_1766739114,High_Performer,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_3_351_1766739110,High_Performer,7,0.2,0.9836337601104665,0.7836337601104666,0.0,0,3
